order_id,order_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,sales,quantity,profit
US-2020-412933,2020-04-05,Valerie Takahito,Bionaire,Bionaire 99.97% HEPA Air Cleaner,Home Office,Office Supplies,Appliances,East,19143,Philadelphia,Pennsylvania,98.112,7,18.396
US-2020-334551,2020-04-05,Valerie Takahito,Cardinal,Cardinal Slant-D Ring Binders,Home Office,Office Supplies,Binders,East,19143,Philadelphia,Pennsylvania,10.428,4,-6.952
US-2020-252482,2020-04-05,Valerie Takahito,Fellowes,Fellowes High-Stak Drawer Files,Home Office,Office Supplies,Storage,East,19143,Philadelphia,Pennsylvania,563.808,4,21.1428
US-2020-279805,2020-04-05,Valerie Takahito,Other,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Home Office,Technology,Phones,East,19143,Philadelphia,Pennsylvania,14.85,5,-3.2175
US-2020-423221,2020-04-05,Valerie Takahito,Other,Speck Products Candyshell Flip Case,Home Office,Technology,Phones,East,19143,Philadelphia,Pennsylvania,41.988,2,-9.7972
US-2020-193782,2020-04-06,Mark Hamilton,Xerox,Xerox 1884,Consumer,Office Supplies,Paper,South,28540,Jacksonville,North Carolina,47.952,3,16.1838
US-2020-722268,2020-04-06,Thomas Thornton,Newell,Newell 312,Consumer,Office Supplies,Art,Central,77041,Houston,Texas,42.048,9,5.256
US-2020-300258,2020-04-06,Thomas Thornton,Fellowes,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Consumer,Office Supplies,Binders,Central,77041,Houston,Texas,9.648,6,-16.884
US-2020-766065,2020-04-06,Thomas Thornton,Ibico,Ibico Covers for Plastic or Wire Binding Elements,Consumer,Office Supplies,Binders,Central,77041,Houston,Texas,6.9,3,-12.075
US-2020-326766,2020-04-06,Thomas Thornton,Xerox,Xerox 1949,Consumer,Office Supplies,Paper,Central,77041,Houston,Texas,7.968,2,2.8884
US-2020-981915,2020-04-06,Thomas Thornton,Maxell,Maxell 4.7GB DVD-RW 3/Pack,Consumer,Technology,Accessories,Central,77041,Houston,Texas,25.488,2,4.4604
US-2020-685664,2020-04-07,Frank Merwin,Newell,Newell 331,Home Office,Office Supplies,Art,East,19140,Philadelphia,Pennsylvania,11.736,3,1.0269
US-2020-712101,2020-04-07,Peter Fuller,Hoover,Hoover Upright Vacuum With Dirt Cup,Consumer,Office Supplies,Appliances,Central,78207,San Antonio,Texas,463.248,8,-1181.2824
US-2020-390314,2020-04-07,Peter Fuller,Razer,Razer Kraken PRO Over Ear PC and Music Headset,Consumer,Technology,Accessories,Central,78207,San Antonio,Texas,383.952,6,47.994
US-2020-250040,2020-04-07,Resi Pölking,Xerox,Xerox 192,Consumer,Office Supplies,Paper,East,10035,New York City,New York,25.92,4,12.4416
US-2020-129000,2020-04-07,Resi Pölking,Other,X-Rack File for Hanging Folders,Consumer,Office Supplies,Storage,East,10035,New York City,New York,22.58,2,5.8708
US-2020-444141,2020-04-09,Ivan Gibson,Honeywell,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Consumer,Office Supplies,Appliances,East,6360,Norwich,Connecticut,370.14,3,144.3546
US-2020-421446,2020-04-09,Mick Crebagga,Other,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Consumer,Office Supplies,Storage,East,10024,New York City,New York,17.94,3,3.0498
US-2020-265936,2020-04-09,Jay Kimmel,Other,Laminate Occasional Tables,Consumer,Furniture,Tables,West,90805,Long Beach,California,369.912,3,-13.8717
US-2020-797497,2020-04-10,Eugene Hildebrand,Other,Faber Castell Col-Erase Pencils,Home Office,Office Supplies,Art,East,14609,Rochester,New York,14.67,3,6.0147
US-2020-625058,2020-04-10,Eugene Hildebrand,Other,Steel Personal Filing/Posting Tote,Home Office,Office Supplies,Storage,East,14609,Rochester,New York,142.04,4,38.3508
US-2020-429005,2020-04-10,Dario Medina,Other,Insertable Tab Post Binder Dividers,Corporate,Office Supplies,Binders,West,95823,Sacramento,California,12.832,2,4.3308
US-2020-800882,2020-04-11,Sanjit Engle,Kensington,Kensington 4 Outlet MasterPiece Compact Power Control Center,Consumer,Office Supplies,Appliances,East,10009,New York City,New York,406.6,5,113.848
US-2020-528678,2020-04-11,Sanjit Engle,Maxell,Maxell 4.7GB DVD-R,Consumer,Technology,Accessories,East,10009,New York City,New York,85.14,3,34.9074
US-2020-560979,2020-04-11,Sanjit Engle,OtterBox,OtterBox Commuter Series Case - iPhone 5 & 5s,Consumer,Technology,Phones,East,10009,New York City,New York,21.99,1,10.5552
US-2020-936957,2020-04-11,Patrick Ryan,Executive Impressions,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Consumer,Furniture,Furnishings,South,33614,Tampa,Florida,54.528,3,14.3136
US-2020-847290,2020-04-11,Patrick Ryan,Executive Impressions,Executive Impressions Supervisor Wall Clock,Consumer,Furniture,Furnishings,South,33614,Tampa,Florida,67.36,2,10.104
US-2020-951870,2020-04-11,Andy Reiter,Easy-staple paper,Easy-staple paper,Consumer,Office Supplies,Paper,West,90004,Los Angeles,California,52.76,2,24.2696
US-2020-187111,2020-04-11,Andy Reiter,Canon,Canon PC-428 Personal Copier,Consumer,Technology,Copiers,West,90004,Los Angeles,California,639.968,4,215.9892
US-2020-774408,2020-04-12,Robert Dilbeck,Rogers,"Rogers Jumbo File, Granite",Home Office,Office Supplies,Storage,West,98103,Seattle,Washington,40.74,3,0.4074
US-2020-521921,2020-04-13,Heather Jas,Xerox,Xerox 210,Home Office,Office Supplies,Paper,West,85204,Mesa,Arizona,31.104,6,10.8864
US-2020-593684,2020-04-13,Heather Jas,Xerox,Xerox 1973,Home Office,Office Supplies,Paper,West,85204,Mesa,Arizona,54.816,3,17.8152
US-2020-475456,2020-04-13,Eugene Barchas,Iceberg,"Iceberg OfficeWorks 42"" Round Tables",Consumer,Furniture,Tables,West,90045,Los Angeles,California,241.568,2,-15.098
US-2020-443536,2020-04-13,Eugene Barchas,Polycom,Polycom CX600 IP Phone VoIP phone,Consumer,Technology,Phones,West,90045,Los Angeles,California,479.92,2,41.993
US-2020-159426,2020-04-13,Bill Tyler,Other,Flat Face Poster Frame,Corporate,Furniture,Furnishings,West,90036,Los Angeles,California,37.68,2,15.8256
US-2020-165962,2020-04-13,Bill Tyler,3M,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Corporate,Office Supplies,Appliances,West,90036,Los Angeles,California,75.84,2,29.5776
US-2020-741964,2020-04-13,Bill Tyler,Other,Aastra 57i VoIP phone,Corporate,Technology,Phones,West,90036,Los Angeles,California,258.576,2,19.3932
US-2020-793782,2020-04-13,Sonia Sunley,Fellowes,Fellowes Black Plastic Comb Bindings,Consumer,Office Supplies,Binders,Central,68701,Norfolk,Nebraska,17.43,3,8.0178
US-2020-446460,2020-04-13,Zuschuss Carroll,Hon,Hon 94000 Series Round Tables,Consumer,Furniture,Tables,West,91767,Pomona,California,710.832,3,-97.7394
US-2020-148922,2020-04-13,Zuschuss Carroll,Plantronics,Plantronics Audio 478 Stereo USB Headset,Consumer,Technology,Accessories,West,91767,Pomona,California,199.96,4,69.986
US-2020-341293,2020-04-13,Thea Hendricks,Other,"Neat Ideas Personal Hanging Folder Files, Black",Consumer,Office Supplies,Storage,West,85301,Glendale,Arizona,10.744,1,0.8058
US-2020-545032,2020-04-13,Anthony Witt,Martin-Yale,Martin-Yale Premier Letter Opener,Consumer,Office Supplies,Supplies,West,87401,Farmington,New Mexico,12.88,1,0.3864
US-2020-777415,2020-04-13,Frank Preis,Chromcraft,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Consumer,Furniture,Tables,Central,77340,Huntsville,Texas,609.98,4,-113.282
US-2020-427607,2020-04-13,Frank Preis,Iceberg,"Iceberg OfficeWorks 42"" Round Tables",Consumer,Furniture,Tables,Central,77340,Huntsville,Texas,211.372,2,-45.294
US-2020-729903,2020-04-13,Frank Preis,Apple,Apple iPhone 5C,Consumer,Technology,Phones,Central,77340,Huntsville,Texas,239.976,3,17.9982
US-2020-769104,2020-04-14,Theone Pippenger,Acco,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Consumer,Office Supplies,Appliances,West,97477,Springfield,Oregon,35.208,1,2.6406
US-2020-602801,2020-04-16,Brad Norvell,Other,Staples,Corporate,Office Supplies,Fasteners,East,19143,Philadelphia,Pennsylvania,12.576,4,4.0872
US-2020-171786,2020-04-16,Lauren Leatherbury,O'Sullivan,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Consumer,Furniture,Bookcases,South,22980,Waynesboro,Virginia,523.26,9,125.5824
US-2020-586206,2020-04-16,Lauren Leatherbury,Tenex,Tenex Antistatic Computer Chair Mats,Consumer,Furniture,Furnishings,South,22980,Waynesboro,Virginia,1196.86,7,119.686
US-2020-351030,2020-04-16,Lauren Leatherbury,Cardinal,Cardinal EasyOpen D-Ring Binders,Consumer,Office Supplies,Binders,South,22980,Waynesboro,Virginia,9.14,1,4.57
US-2020-924227,2020-04-16,Lauren Leatherbury,Other,Konftel 250 Conference phone - Charcoal black,Consumer,Technology,Phones,South,22980,Waynesboro,Virginia,569.64,2,148.1064
US-2020-617333,2020-04-16,Denise Monton,Novimex,Novimex Turbo Task Chair,Corporate,Furniture,Chairs,East,10024,New York City,New York,127.764,2,2.8392
US-2020-661479,2020-04-16,Sarah Brown,Logitech,Logitech Keyboard K120,Consumer,Technology,Accessories,Central,60201,Evanston,Illinois,43.56,3,-4.9005
US-2020-984826,2020-04-16,Sarah Brown,Canon,Canon PC940 Copier,Consumer,Technology,Copiers,Central,60201,Evanston,Illinois,1439.968,4,485.9892
US-2020-161282,2020-04-16,Theresa Swint,Belkin,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Corporate,Office Supplies,Appliances,East,43615,Toledo,Ohio,45.216,3,4.5216
US-2020-208843,2020-04-16,Theresa Swint,Crayola,Crayola Colored Pencils,Corporate,Office Supplies,Art,East,43615,Toledo,Ohio,7.872,3,1.2792
US-2020-454192,2020-04-16,Theresa Swint,GBC,"GBC Velobind Prepunched Cover Sets, Regency Series",Corporate,Office Supplies,Binders,East,43615,Toledo,Ohio,55.47,5,-46.225
US-2020-548207,2020-04-16,Theresa Swint,Other,Assorted Color Push Pins,Corporate,Office Supplies,Fasteners,East,43615,Toledo,Ohio,1.448,1,0.2353
US-2020-726943,2020-04-16,Theresa Swint,Other,"Super Bands, 12/Pack",Corporate,Office Supplies,Fasteners,East,43615,Toledo,Ohio,10.416,7,-2.2134
US-2020-524678,2020-04-16,Theresa Swint,Plantronics,Plantronics 81402,Corporate,Technology,Phones,East,43615,Toledo,Ohio,118.782,3,-27.7158
US-2020-336114,2020-04-17,Jessica Myrick,Other,Barrel Sharpener,Consumer,Office Supplies,Art,East,10035,New York City,New York,10.71,3,2.7846
US-2020-840693,2020-04-17,Jessica Myrick,DXL,"DXL Angle-View Binders with Locking Rings, Black",Consumer,Office Supplies,Binders,East,10035,New York City,New York,62.296,13,21.0249
US-2020-484596,2020-04-17,Jessica Myrick,Enermax,Enermax Acrylux Wireless Keyboard,Consumer,Technology,Accessories,East,10035,New York City,New York,99.6,1,36.852
US-2020-495173,2020-04-17,George Ashbrook,Hoover,Hoover Upright Vacuum With Dirt Cup,Consumer,Office Supplies,Appliances,West,94122,San Francisco,California,1447.65,5,419.8185
US-2020-750233,2020-04-17,George Ashbrook,Prang,Prang Drawing Pencil Set,Consumer,Office Supplies,Art,West,94122,San Francisco,California,5.56,2,2.224
US-2020-509910,2020-04-17,George Ashbrook,Xerox,Xerox 1903,Consumer,Office Supplies,Paper,West,94122,San Francisco,California,11.96,2,5.8604
US-2020-421124,2020-04-17,George Ashbrook,Plantronics,Plantronics S12 Corded Telephone Headset System,Consumer,Technology,Accessories,West,94122,San Francisco,California,323.37,3,129.348
US-2020-516324,2020-04-17,George Ashbrook,Plantronics,Plantronics Calisto P620-M USB Wireless Speakerphone System,Consumer,Technology,Phones,West,94122,San Francisco,California,783.96,5,68.5965
US-2020-861252,2020-04-18,Kelly Williams,Memorex,Memorex Froggy Flash Drive 8 GB,Consumer,Technology,Accessories,South,71203,Monroe,Louisiana,106.5,6,41.535
US-2020-221934,2020-04-18,Nathan Cano,Advantus,Advantus Rolling Drawer Organizers,Consumer,Office Supplies,Storage,West,93454,Santa Maria,California,115.44,3,30.0144
US-2020-209462,2020-04-18,Darren Powers,Global,"Global Leather Task Chair, Black",Consumer,Furniture,Chairs,Central,47150,New Albany,Indiana,89.99,1,17.0981
US-2020-468984,2020-04-18,Darren Powers,Other,Longer-Life Soft White Bulbs,Consumer,Furniture,Furnishings,Central,47150,New Albany,Indiana,6.16,2,2.9568
US-2020-349477,2020-04-18,Darren Powers,C-Line,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Consumer,Office Supplies,Binders,Central,47150,New Albany,Indiana,38.22,6,17.9634
US-2020-842386,2020-04-18,Darren Powers,Avery,Avery 485,Consumer,Office Supplies,Labels,Central,47150,New Albany,Indiana,75.18,6,35.3346
US-2020-408233,2020-04-18,Roland Fjeld,Avery,Avery 486,Consumer,Office Supplies,Labels,East,10024,New York City,New York,21.93,3,10.3071
US-2020-409514,2020-04-18,Deanra Eno,Xerox,Xerox 19,Home Office,Office Supplies,Paper,West,90004,Los Angeles,California,61.96,2,27.882
US-2020-438579,2020-04-18,Deanra Eno,Tennsco,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Home Office,Office Supplies,Storage,West,90004,Los Angeles,California,947.17,7,9.4717
US-2020-962470,2020-04-18,Michael Paige,Global,"Global Geo Office Task Chair, Gray",Corporate,Furniture,Chairs,Central,78501,Mcallen,Texas,56.686,1,-20.245
US-2020-717367,2020-04-18,Michael Paige,Boston,"Boston School Pro Electric Pencil Sharpener, 1670",Corporate,Office Supplies,Art,Central,78501,Mcallen,Texas,74.352,3,6.5058
US-2020-787481,2020-04-18,Michael Paige,Newell,Newell 348,Corporate,Office Supplies,Art,Central,78501,Mcallen,Texas,7.872,3,0.8856
US-2020-751124,2020-04-18,Michael Paige,GBC,GBC Plastic Binding Combs,Corporate,Office Supplies,Binders,Central,78501,Mcallen,Texas,1.476,1,-2.2878
US-2020-164843,2020-04-18,Michael Paige,GBC,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Corporate,Office Supplies,Binders,Central,78501,Mcallen,Texas,4.312,2,-6.8992
US-2020-273125,2020-04-18,Michael Paige,Xerox,Xerox 1994,Corporate,Office Supplies,Paper,Central,78501,Mcallen,Texas,15.552,3,5.4432
US-2020-626584,2020-04-18,Michael Paige,Other,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Corporate,Technology,Accessories,Central,78501,Mcallen,Texas,41.424,2,8.2848
US-2020-457670,2020-04-18,Michael Paige,Other,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Corporate,Technology,Phones,Central,78501,Mcallen,Texas,97.968,2,6.123
US-2020-237981,2020-04-18,Michael Paige,Grandstream,Grandstream GXP2100 Mainstream Business Phone,Corporate,Technology,Phones,Central,78501,Mcallen,Texas,244.768,4,24.4768
US-2020-409478,2020-04-19,Patrick Gardner,Fellowes,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Consumer,Office Supplies,Appliances,Central,75007,Carrollton,Texas,19.568,2,-52.8336
US-2020-588214,2020-04-19,Patrick Gardner,Fellowes,Fellowes PB300 Plastic Comb Binding Machine,Consumer,Office Supplies,Binders,Central,75007,Carrollton,Texas,310.392,4,-512.1468
US-2020-539320,2020-04-20,Olvera Toch,Tyvek,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Consumer,Office Supplies,Envelopes,Central,48234,Detroit,Michigan,180.96,2,81.432
US-2020-481157,2020-04-20,Erica Smith,Xerox,Xerox 1916,Consumer,Office Supplies,Paper,Central,77036,Houston,Texas,117.456,3,44.046
US-2020-677169,2020-04-20,Theresa Swint,GE,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Corporate,Furniture,Furnishings,South,31907,Columbus,Georgia,595.38,6,297.69
US-2020-550462,2020-04-20,Theresa Swint,Xerox,Xerox 2,Corporate,Office Supplies,Paper,South,31907,Columbus,Georgia,12.96,2,6.2208
US-2020-502669,2020-04-20,Theresa Swint,Pyle,Pyle PMP37LED,Corporate,Technology,Phones,South,31907,Columbus,Georgia,287.97,3,77.7519
US-2020-562890,2020-04-21,Juliana Krohn,Global,Global Deluxe Office Fabric Chairs,Consumer,Furniture,Chairs,South,40214,Louisville,Kentucky,191.96,2,51.8292
US-2020-724125,2020-04-21,Juliana Krohn,Tenex,"Tenex ""The Solids"" Textured Chair Mats",Consumer,Furniture,Furnishings,South,40214,Louisville,Kentucky,209.88,3,35.6796
US-2020-532671,2020-04-21,Juliana Krohn,Wilson Jones,"Wilson Jones Hanging View Binder, White, 1""",Consumer,Office Supplies,Binders,South,40214,Louisville,Kentucky,21.3,3,9.798
US-2020-255477,2020-04-21,Juliana Krohn,Jabra,Jabra SPEAK 410,Consumer,Technology,Phones,South,40214,Louisville,Kentucky,469.95,5,131.586
US-2020-620518,2020-04-22,Annie Zypern,Boston,Boston 1730 StandUp Electric Pencil Sharpener,Consumer,Office Supplies,Art,West,90008,Los Angeles,California,64.14,3,16.6764
US-2020-897246,2020-04-22,Annie Zypern,Logitech,"Logitech B530 USB Headset - headset - Full size, Binaural",Consumer,Technology,Phones,West,90008,Los Angeles,California,88.776,3,7.7679
US-2020-571806,2020-04-24,Deborah Brumfield,Boston,"BOSTON Ranger #55 Pencil Sharpener, Black",Home Office,Office Supplies,Art,East,10009,New York City,New York,25.99,1,7.5371
US-2020-770975,2020-04-25,John Lucas,Holmes,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Consumer,Office Supplies,Appliances,East,10035,New York City,New York,206.43,3,90.8292
US-2020-371228,2020-04-25,Linda Southworth,Other,Laser & Ink Jet Business Envelopes,Corporate,Office Supplies,Envelopes,West,90004,Los Angeles,California,21.34,2,9.8164
US-2020-746121,2020-04-25,Zuschuss Carroll,Global,"Global Armless Task Chair, Royal Blue",Consumer,Furniture,Chairs,Central,60505,Aurora,Illinois,128.058,3,-23.7822
US-2020-755632,2020-04-25,Zuschuss Carroll,SAFCO,"SAFCO Commercial Wire Shelving, Black",Consumer,Office Supplies,Storage,Central,60505,Aurora,Illinois,221.024,2,-55.256
US-2020-963948,2020-04-25,Jill Stevenson,Fellowes,Fellowes Black Plastic Comb Bindings,Corporate,Office Supplies,Binders,West,90045,Los Angeles,California,13.944,3,4.5318
US-2020-968367,2020-04-25,Trudy Schmidt,Belkin,Belkin 5 Outlet SurgeMaster Power Centers,Consumer,Office Supplies,Appliances,Central,53209,Milwaukee,Wisconsin,272.4,5,76.272
US-2020-949430,2020-04-25,Trudy Schmidt,Newell,Newell 324,Consumer,Office Supplies,Art,Central,53209,Milwaukee,Wisconsin,57.75,5,16.17
US-2020-933763,2020-04-26,Pierre Wener,Hon,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Consumer,Furniture,Chairs,Central,77036,Houston,Texas,408.422,2,-5.8346
US-2020-378545,2020-04-26,Sue Ann Reed,Bretford,Bretford CR4500 Series Slim Rectangular Table,Consumer,Furniture,Tables,South,32114,Daytona Beach,Florida,191.5155,1,-76.6062
US-2020-372617,2020-04-26,Sue Ann Reed,Crayola,Crayola Colored Pencils,Consumer,Office Supplies,Art,South,32114,Daytona Beach,Florida,2.624,1,0.4264
US-2020-325817,2020-04-26,Joel Eaton,Other,High-Back Leather Manager's Chair,Consumer,Furniture,Chairs,South,38109,Memphis,Tennessee,831.936,8,-114.3912
US-2020-763957,2020-04-26,Joel Eaton,Tenex,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Consumer,Furniture,Furnishings,South,38109,Memphis,Tennessee,97.04,2,1.213
US-2020-542652,2020-04-26,Joel Eaton,SAFCO,Safco Industrial Wire Shelving System,Consumer,Office Supplies,Storage,South,38109,Memphis,Tennessee,72.784,1,-18.196
US-2020-504804,2020-04-26,Bart Watters,SAFCO,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Corporate,Furniture,Chairs,West,92105,San Diego,California,63.936,3,6.3936
US-2020-551495,2020-04-26,Bart Watters,Newell,Newell 345,Corporate,Office Supplies,Art,West,92105,San Diego,California,59.52,3,15.4752
US-2020-818916,2020-04-26,Bart Watters,GBC,GBC Premium Transparent Covers with Diagonal Lined Pattern,Corporate,Office Supplies,Binders,West,92105,San Diego,California,50.352,3,17.6232
US-2020-218622,2020-04-26,Bart Watters,RCA,RCA ViSYS 25825 Wireless digital phone,Corporate,Technology,Phones,West,92105,San Diego,California,311.976,3,38.997
US-2020-975586,2020-04-27,Greg Tran,Global,Global Comet Stacking Arm Chair,Consumer,Furniture,Chairs,East,20016,Washington,District of Columbia,1267.53,3,316.8825
US-2020-414521,2020-04-27,Greg Tran,Staples in misc. colors,Staples in misc. colors,Consumer,Office Supplies,Art,East,20016,Washington,District of Columbia,22.74,3,8.8686
US-2020-858211,2020-04-27,Greg Tran,Cisco,Cisco SPA525G2 5-Line IP Phone,Consumer,Technology,Machines,East,20016,Washington,District of Columbia,1379.92,8,648.5624
US-2020-623693,2020-04-27,Tony Chapman,Belkin,Belkin 6 Outlet Metallic Surge Strip,Home Office,Office Supplies,Appliances,West,80013,Aurora,Colorado,43.56,5,3.267
US-2020-929790,2020-04-27,Tony Chapman,Acme,Acme Value Line Scissors,Home Office,Office Supplies,Supplies,West,80013,Aurora,Colorado,5.84,2,0.73
US-2020-310734,2020-04-28,Shirley Daniels,Kensington,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Home Office,Office Supplies,Appliances,Central,48640,Midland,Michigan,186.732,1,41.496
US-2020-210694,2020-04-28,Shirley Daniels,Fellowes,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Home Office,Office Supplies,Binders,Central,48640,Midland,Michigan,3812.97,3,1906.485
US-2020-205723,2020-04-28,Russell Applegate,Holmes,Holmes Odor Grabber,Consumer,Office Supplies,Appliances,Central,77095,Houston,Texas,8.652,3,-20.3322
US-2020-560290,2020-04-28,Russell Applegate,GBC,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Consumer,Office Supplies,Binders,Central,77095,Houston,Texas,12.176,4,-18.8728
US-2020-578036,2020-04-28,Russell Applegate,Akro,Akro-Mils 12-Gallon Tote,Consumer,Office Supplies,Storage,Central,77095,Houston,Texas,23.832,3,2.6811
US-2020-133924,2020-04-29,Jim Kriz,Xerox,Xerox 1949,Home Office,Office Supplies,Paper,East,19120,Philadelphia,Pennsylvania,7.968,2,2.8884
US-2020-443762,2020-04-30,Ken Black,Newell,Newell 324,Corporate,Office Supplies,Art,West,94110,San Francisco,California,34.65,3,9.702
US-2020-540952,2020-04-30,Ken Black,Other,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Corporate,Technology,Phones,West,94110,San Francisco,California,19.8,5,1.7325
US-2020-269429,2020-04-30,Jane Waco,Eldon,"Eldon Imàge Series Desk Accessories, Clear",Corporate,Furniture,Furnishings,East,1841,Lawrence,Massachusetts,24.3,5,10.449
US-2020-330079,2020-04-30,Jane Waco,DAX,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Corporate,Furniture,Furnishings,East,1841,Lawrence,Massachusetts,9.48,1,3.792
US-2020-179624,2020-04-30,Jane Waco,Eldon,"Eldon 200 Class Desk Accessories, Burgundy",Corporate,Furniture,Furnishings,East,1841,Lawrence,Massachusetts,31.4,5,13.188
US-2020-788024,2020-04-30,Jane Waco,Other,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Corporate,Office Supplies,Paper,East,1841,Lawrence,Massachusetts,6.48,1,3.1104
US-2020-260458,2020-04-30,Jane Waco,Other,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Corporate,Technology,Phones,East,1841,Lawrence,Massachusetts,209.5,10,58.66
US-2020-714309,2020-04-30,Benjamin Patterson,Cisco,Cisco Unified IP Phone 7945G VoIP phone,Consumer,Technology,Phones,East,45373,Troy,Ohio,1022.97,5,-255.7425
US-2020-767425,2020-04-30,Paul Stevenson,Global,"Global Value Mid-Back Manager's Chair, Gray",Home Office,Furniture,Chairs,Central,60610,Chicago,Illinois,213.115,5,-15.2225
US-2020-346076,2020-05-01,Patrick O'Brill,GBC,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Consumer,Office Supplies,Binders,West,94109,San Francisco,California,12.176,1,4.4138
US-2020-725236,2020-05-01,Patrick O'Brill,Eldon,Eldon Simplefile Box Office,Consumer,Office Supplies,Storage,West,94109,San Francisco,California,37.32,3,10.4496
US-2020-457781,2020-05-01,Patrick O'Brill,Acme,"Acme 10"" Easy Grip Assistive Scissors",Consumer,Office Supplies,Supplies,West,94109,San Francisco,California,35.06,2,10.518
US-2020-583427,2020-05-01,Jennifer Braxton,OtterBox,OtterBox Defender Series Case - iPhone 5c,Corporate,Technology,Phones,West,90008,Los Angeles,California,88.752,3,11.094
US-2020-923361,2020-05-01,David Bremer,DAX,DAX Black Cherry Wood-Tone Poster Frame,Corporate,Furniture,Furnishings,South,33614,Tampa,Florida,63.552,3,14.2992
US-2020-880634,2020-05-01,David Bremer,Panasonic,Panasonic KP-380BK Classic Electric Pencil Sharpener,Corporate,Office Supplies,Art,South,33614,Tampa,Florida,172.704,6,10.794
US-2020-175165,2020-05-01,David Bremer,Fiskars,"Fiskars 8"" Scissors, 2/Pack",Corporate,Office Supplies,Supplies,South,33614,Tampa,Florida,41.376,3,4.6548
US-2020-394795,2020-05-02,Noah Childs,Avery,Avery 501,Corporate,Office Supplies,Labels,Central,77095,Houston,Texas,8.856,3,2.9889
US-2020-842300,2020-05-02,Noah Childs,Samsung,Samsung Rugby III,Corporate,Technology,Phones,Central,77095,Houston,Texas,158.376,3,13.8579
US-2020-615035,2020-05-03,Julia Barnett,Other,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Home Office,Furniture,Furnishings,West,91911,Chula Vista,California,665.88,6,106.5408
US-2020-356897,2020-05-03,Stewart Visinsky,Global,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Consumer,Furniture,Chairs,East,19140,Philadelphia,Pennsylvania,844.116,6,-36.1764
US-2020-220901,2020-05-03,Stewart Visinsky,Holmes,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Consumer,Office Supplies,Appliances,East,19140,Philadelphia,Pennsylvania,23.696,2,6.5164
US-2020-867162,2020-05-03,Stewart Visinsky,Other,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Consumer,Office Supplies,Appliances,East,19140,Philadelphia,Pennsylvania,18.2,7,2.0475
US-2020-904801,2020-05-03,Stewart Visinsky,Sanford,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Consumer,Office Supplies,Art,East,19140,Philadelphia,Pennsylvania,59.904,2,14.2272
US-2020-790008,2020-05-03,Stewart Visinsky,Xerox,Xerox 1897,Consumer,Office Supplies,Paper,East,19140,Philadelphia,Pennsylvania,7.968,2,2.8884
US-2020-487301,2020-05-03,Stewart Visinsky,Fellowes,Fellowes Bankers Box Stor/Drawer Steel Plus,Consumer,Office Supplies,Storage,East,19140,Philadelphia,Pennsylvania,76.752,3,-9.594
